flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
4030,4.49,146,134,12,0.324,1,249
4031,10.0,155,129,26,0.22,0,297
4032,2.71,145,131,14,0.313,0,130
4033,4.57,57,54,3,0.58,0,97
4034,8.49,105,100,5,0.095,1,263
4035,1.91,270,224,46,0.266,0,235
4036,6.34,153,135,18,0.171,0,207
4037,3.7,132,106,26,0.371,0,207
4038,5.73,247,217,30,0.198,0,310
4039,5.46,93,80,13,0.112,0,123
4040,8.42,237,206,31,0.109,1,652
4041,1.81,152,125,27,0.168,0,126
4042,1.78,161,142,19,0.195,0,146
4043,9.51,218,166,52,0.224,1,457
4044,2.84,198,152,46,0.114,0,192
4045,4.79,298,233,65,0.295,1,477
4046,10.79,263,202,61,0.535,1,586
4047,7.04,91,79,12,0.415,0,200
4048,3.51,251,212,39,0.454,1,501
4049,2.03,251,202,49,0.785,0,244
4050,5.78,293,238,55,0.476,0,475
4051,5.03,206,160,46,0.455,1,383
4052,9.55,257,208,49,0.567,1,632
4053,11.61,242,182,60,0.045,0,493
4054,5.32,194,171,23,0.096,0,254
4055,5.24,79,62,17,0.167,0,91
4056,10.02,75,61,14,0.044,1,142
4057,6.15,230,187,43,0.236,1,369
4058,6.91,174,154,20,0.157,0,262
4059,5.97,287,228,59,0.302,0,385
4060,8.98,68,53,15,0.353,1,163
4061,1.3,102,93,9,0.112,0,96
4062,1.86,134,111,23,0.395,0,118
4063,5.01,66,58,8,0.467,0,114
4064,7.28,223,168,55,0.299,0,437
4065,10.1,153,131,22,0.539,1,403
4066,7.39,262,237,25,0.149,1,700
4067,1.36,230,201,29,0.25,0,205
4068,3.94,154,127,27,0.23,1,214
4069,5.57,153,144,9,0.529,0,214
4070,4.46,241,200,41,0.13,1,392
4071,1.36,222,170,52,0.372,0,190
4072,4.83,226,177,49,0.585,1,374
4073,3.75,196,184,12,0.786,0,324
4074,5.92,173,130,43,0.208,0,226
4075,6.43,248,201,47,0.344,1,363
4076,8.67,130,120,10,0.388,0,266
4077,3.29,242,230,12,0.757,1,441
4078,3.33,86,79,7,0.361,0,119
4079,7.71,170,134,36,0.341,0,414
4080,3.34,119,113,6,0.324,1,200
4081,7.12,203,184,19,0.051,0,355
4082,11.97,179,143,36,0.432,0,428
4083,2.45,108,90,18,0.325,0,100
4084,3.88,273,217,56,0.09,0,408
4085,9.61,298,239,59,0.566,0,749
4086,1.39,289,272,17,0.045,0,268
4087,1.14,167,129,38,0.189,0,150
4088,2.51,182,165,17,0.426,0,155
4089,6.64,86,73,13,0.151,1,146
4090,1.1,80,66,14,0.199,0,74
4091,6.18,253,232,21,0.402,0,421
4092,2.02,148,112,36,0.252,0,142
4093,1.62,143,122,21,0.453,0,135
4094,10.3,225,212,13,0.312,0,443
4095,2.22,55,42,13,0.203,0,45
4096,11.53,64,54,10,0.047,1,146
4097,4.3,192,156,36,0.046,1,313
4098,1.9,238,202,36,0.19,0,207
4099,2.74,65,51,14,0.086,0,60
4100,1.08,69,66,3,0.332,0,75
4101,1.02,126,113,13,0.19,0,115
4102,5.67,93,80,13,0.223,1,157
4103,6.9,219,205,14,0.45,1,423
4104,8.53,95,77,18,0.3,0,184
4105,5.66,144,126,18,0.021,1,223
4106,11.22,211,189,22,0.418,1,506
4107,3.35,113,108,5,0.268,0,171
4108,6.11,206,167,39,0.257,0,269
4109,10.66,180,141,39,0.313,1,415
4110,9.33,58,51,7,0.116,0,122
4111,6.1,252,211,41,0.237,1,411
4112,2.21,252,228,24,0.153,0,202
4113,1.7,202,167,35,0.079,0,160
4114,4.81,263,250,13,0.094,0,415
4115,9.68,91,78,13,0.15,0,189
4116,6.97,299,246,53,0.079,0,352
4117,3.84,223,171,52,0.338,1,417
4118,5.0,122,107,15,0.228,1,174
4119,8.96,133,106,27,0.138,1,283
4120,5.09,108,90,18,0.054,0,129
4121,4.5,70,54,16,0.116,0,86
4122,2.31,251,219,32,0.208,0,235
4123,1.24,199,177,22,0.254,0,187
4124,6.75,206,160,46,0.172,0,252
4125,1.42,112,106,6,0.066,0,95
4126,2.74,122,113,9,0.218,0,111
4127,7.14,110,103,7,0.275,0,236
4128,1.5,113,89,24,0.45,0,104
4129,6.1,118,112,6,0.337,0,153
4130,9.22,217,169,48,0.264,1,515
4131,8.81,252,217,35,0.323,1,686
4132,2.46,178,169,9,0.391,0,163
4133,5.8,294,256,38,0.331,1,472
4134,8.53,155,142,13,0.477,0,335
4135,5.14,114,95,19,0.103,0,150
4136,9.43,171,140,31,0.1,0,351
4137,7.99,111,95,16,0.551,1,325
4138,7.47,231,218,13,0.303,0,513
4139,2.88,152,125,27,0.39,0,131
4140,2.95,109,86,23,0.187,0,91
4141,11.92,95,77,18,0.133,0,204
4142,2.38,54,43,11,0.458,0,53
4143,4.72,162,148,14,0.089,1,230
4144,7.38,199,154,45,0.568,1,491
4145,5.7,267,237,30,0.169,1,433
4146,4.84,230,218,12,0.119,1,332
4147,6.86,119,93,26,0.399,0,147
4148,1.52,209,160,49,0.605,0,193
4149,1.33,289,237,52,0.141,0,254
4150,4.21,60,55,5,0.093,0,87
4151,11.53,187,169,18,0.22,0,412
4152,6.78,288,247,41,0.327,1,468
4153,2.91,216,167,49,0.244,0,204
4154,5.19,296,273,23,0.462,1,516
4155,4.58,147,116,31,0.272,0,178
4156,3.95,80,72,8,0.495,0,132
4157,1.28,61,49,12,0.054,0,61
4158,2.36,292,224,68,0.263,0,257
4159,4.25,157,136,21,0.116,0,246
4160,7.23,129,114,15,0.377,0,269
4161,5.11,215,170,45,0.223,0,261
4162,11.01,116,98,18,0.347,0,263
4163,11.25,243,198,45,0.075,1,596
4164,1.06,101,84,17,0.252,0,88
4165,3.09,182,168,14,0.269,1,348
4166,1.56,188,147,41,0.181,0,172
4167,1.68,299,273,26,0.204,0,248
4168,9.59,74,57,17,0.343,1,183
4169,7.13,84,76,8,0.499,1,208
4170,3.48,212,171,41,0.485,1,349
4171,7.47,71,64,7,0.467,0,157
4172,1.82,214,190,24,0.084,0,185
4173,2.39,263,234,29,0.37,0,253
4174,3.38,232,186,46,0.388,0,317
4175,5.09,252,212,40,0.13,1,442
4176,3.76,145,113,32,0.287,0,211
4177,1.16,276,246,30,0.045,0,217
4178,2.61,272,221,51,0.606,0,294
4179,9.69,286,229,57,0.235,1,658
4180,3.91,166,153,13,0.342,0,260
4181,7.13,249,217,32,0.299,1,621
4182,1.38,241,206,35,0.259,0,233
4183,6.91,69,61,8,0.176,1,106
4184,6.23,155,138,17,0.288,0,238
4185,7.43,275,224,51,0.073,1,660
4186,3.06,53,49,4,0.258,0,77
4187,7.25,67,55,12,0.347,1,169
4188,7.55,100,77,23,0.738,0,230
4189,10.83,245,206,39,0.144,0,443
4190,7.48,69,58,11,0.24,0,143
4191,4.56,171,161,10,0.493,1,308
4192,2.8,186,145,41,0.234,0,157
4193,6.87,129,116,13,0.197,0,175
4194,2.96,203,168,35,0.316,0,193
4195,5.44,151,114,37,0.126,0,198
4196,2.86,74,62,12,0.513,0,83
4197,3.81,245,198,47,0.579,0,349
4198,5.87,218,188,30,0.476,0,301
4199,1.35,108,102,6,0.197,0,109
4200,4.46,94,75,19,0.367,0,119
4201,7.85,90,85,5,0.201,0,199
4202,5.89,87,71,16,0.289,0,131
4203,5.32,166,157,9,0.243,0,240
4204,5.34,68,53,15,0.125,0,96
4205,4.32,63,58,5,0.147,1,108
4206,2.54,176,150,26,0.13,0,156
4207,5.97,198,165,33,0.165,1,328
4208,1.8,192,165,27,0.145,0,176
4209,6.67,52,46,6,0.55,1,93
4210,5.71,86,74,12,0.272,0,113
4211,2.74,166,148,18,0.144,0,165
4212,1.71,291,251,40,0.36,0,298
4213,8.42,223,196,27,0.075,1,562
4214,4.21,65,55,10,0.167,0,91
4215,4.3,191,173,18,0.478,0,320
4216,8.41,58,44,14,0.22,0,99
4217,11.98,288,245,43,0.235,1,760
4218,4.31,56,52,4,0.161,1,96
4219,5.34,191,164,27,0.411,0,250
4220,8.39,183,143,40,0.287,1,424
4221,10.71,262,248,14,0.438,0,594
4222,9.98,64,53,11,0.526,1,151
4223,2.8,229,193,36,0.068,0,209
4224,6.98,121,111,10,0.121,0,179
4225,11.82,211,166,45,0.318,0,434
4226,10.21,153,135,18,0.082,1,326
4227,5.89,178,159,19,0.314,1,314
4228,10.18,145,114,31,0.328,1,354
4229,3.64,171,141,30,0.112,0,223
4230,1.97,290,224,66,0.296,0,265
4231,8.54,164,136,28,0.41,0,300
4232,8.44,246,198,48,0.187,1,614
4233,5.82,271,213,58,0.184,1,403
4234,5.26,263,247,16,0.02,0,351
4235,8.32,197,157,40,0.338,0,424
4236,10.9,129,107,22,0.054,1,297
4237,1.15,56,53,3,0.41,0,62
4238,7.83,184,157,27,0.153,0,349
4239,1.85,99,93,6,0.36,0,91
4240,7.55,291,234,57,0.257,0,518
4241,6.32,179,151,28,0.299,1,296
4242,4.19,96,73,23,0.147,1,175
4243,2.84,63,58,5,0.19,0,52
4244,1.65,80,67,13,0.094,0,73
4245,10.28,99,90,9,0.037,0,202
4246,7.22,238,197,41,0.252,1,570
4247,2.93,90,73,17,0.371,0,76
4248,2.07,63,51,12,0.25,0,56
4249,5.16,182,144,38,0.291,1,319
4250,9.91,252,197,55,0.275,1,653
4251,10.52,281,263,18,0.101,1,705
4252,9.34,54,48,6,0.35,1,129
4253,2.39,241,196,45,0.523,0,215
4254,4.9,206,176,30,0.144,1,305
4255,5.93,252,230,22,0.127,0,363
4256,7.28,54,46,8,0.418,0,103
4257,7.67,162,141,21,0.067,0,362
4258,1.18,167,146,21,0.44,0,150
4259,1.75,145,115,30,0.146,0,147
4260,9.35,85,74,11,0.26,1,195
4261,5.21,128,121,7,0.171,0,169
4262,9.62,68,64,4,0.45,1,164
4263,8.99,241,188,53,0.256,0,506
4264,1.28,71,54,17,0.253,0,64
4265,5.05,211,172,39,0.586,0,287
4266,7.39,105,93,12,0.349,1,266
4267,4.86,66,51,15,0.196,0,87
4268,9.19,253,207,46,0.227,1,498
4269,10.27,266,208,58,0.378,1,579
4270,3.56,233,186,47,0.136,1,368
4271,7.78,66,58,8,0.155,0,136
4272,3.38,251,215,36,0.162,0,354
4273,5.74,269,246,23,0.256,1,425
4274,5.44,298,266,32,0.179,0,423
4275,8.65,259,206,53,0.1,0,501
4276,2.99,292,226,66,0.074,0,233
4277,9.28,195,157,38,0.536,1,443
4278,2.16,222,191,31,0.295,0,224
4279,2.04,273,255,18,0.536,0,276
4280,5.72,127,120,7,0.366,0,176
4281,11.43,105,92,13,0.084,1,217
4282,1.24,129,111,18,0.214,0,106
4283,11.36,99,82,17,0.357,0,221
4284,6.57,107,102,5,0.299,0,150
4285,1.24,67,51,16,0.283,0,56
4286,2.87,257,226,31,0.525,0,236
4287,7.92,258,202,56,0.492,0,584
4288,6.31,184,156,28,0.207,0,251
4289,7.37,125,116,9,0.154,0,253
4290,2.48,275,218,57,0.342,0,277
4291,5.29,59,48,11,0.254,1,89
4292,2.56,118,100,18,0.064,0,103
4293,2.8,134,114,20,0.349,0,126
4294,4.27,180,168,12,0.247,0,286
4295,4.11,132,109,23,0.177,0,182
4296,3.86,158,122,36,0.667,1,246
4297,4.9,93,87,6,0.501,1,163
4298,3.11,276,248,28,0.466,0,430
4299,7.42,247,191,56,0.346,1,548
4300,5.11,191,171,20,0.191,1,296
4301,2.64,181,149,32,0.195,0,146
4302,1.1,286,242,44,0.152,0,272
4303,5.18,292,243,49,0.106,0,350
4304,10.39,67,59,8,0.616,1,193
4305,2.33,142,127,15,0.61,0,151
4306,1.48,276,260,16,0.249,0,252
4307,7.95,229,184,45,0.523,1,610
4308,2.8,87,70,17,0.19,0,78
4309,2.14,257,210,47,0.055,0,227
4310,3.46,197,162,35,0.529,0,295
4311,2.24,265,239,26,0.245,0,221
4312,1.64,276,261,15,0.238,0,253
4313,11.64,221,175,46,0.16,0,476
4314,10.95,100,86,14,0.412,0,206
4315,5.56,68,61,7,0.512,1,131
4316,6.27,169,158,11,0.336,0,222
4317,4.34,117,110,7,0.218,0,174
4318,2.32,274,242,32,0.246,0,275
4319,4.38,115,91,24,0.218,1,191
4320,9.52,190,146,44,0.527,1,541
4321,1.56,239,185,54,0.376,0,228
4322,2.54,299,230,69,0.195,0,254
4323,7.84,238,183,55,0.131,1,620
4324,5.87,286,242,44,0.099,0,405
4325,8.49,207,188,19,0.091,0,407
4326,5.8,147,117,30,0.063,0,196
4327,11.06,207,188,19,0.215,1,570
4328,5.68,228,205,23,0.328,1,382
4329,10.54,295,267,28,0.42,0,640
4330,2.26,137,117,20,0.571,0,139
4331,11.71,225,200,25,0.113,1,603
4332,11.22,285,262,23,0.421,0,628
4333,4.61,82,71,11,0.229,0,117
4334,1.92,154,120,34,0.29,0,153
4335,1.95,290,243,47,0.17,0,258
4336,3.06,123,96,27,0.381,1,227
4337,5.42,131,120,11,0.107,0,164
4338,10.45,68,63,5,0.403,0,138
4339,8.32,120,101,19,0.143,0,264
4340,4.99,106,91,15,0.195,1,192
4341,8.78,196,161,35,0.11,1,437
4342,4.94,265,210,55,0.148,0,370
4343,6.64,128,103,25,0.714,1,237
4344,8.82,218,167,51,0.222,0,403
4345,6.8,91,80,11,0.718,1,173
4346,8.79,264,240,24,0.187,0,521
4347,7.24,229,193,36,0.066,0,453
4348,6.46,165,154,11,0.239,0,220
4349,4.06,53,48,5,0.251,0,79
4350,7.24,279,254,25,0.504,1,847
4351,6.43,53,47,6,0.565,1,100
4352,9.87,54,51,3,0.147,0,109
4353,8.34,90,85,5,0.132,0,195
4354,3.07,157,129,28,0.286,1,227
4355,2.1,136,113,23,0.251,0,138
4356,3.82,153,124,29,0.108,0,184
4357,3.9,166,136,30,0.32,1,259
4358,4.02,150,140,10,0.222,0,186
4359,4.94,238,213,25,0.198,0,311
4360,11.17,124,115,9,0.584,0,265
4361,4.51,232,182,50,0.27,0,345
4362,5.0,124,100,24,0.662,1,215
4363,11.96,62,57,5,0.265,0,124
4364,1.75,191,169,22,0.226,0,160
4365,6.21,237,180,57,0.096,0,294
4366,2.01,249,207,42,0.153,0,218
4367,1.74,74,59,15,0.197,0,75
4368,7.6,259,233,26,0.494,1,602
4369,1.87,164,149,15,0.092,0,129
4370,7.14,221,176,45,0.524,1,547
4371,5.48,285,232,53,0.081,0,399
4372,4.96,131,107,24,0.404,0,183
4373,7.65,59,50,9,0.147,1,131
4374,2.19,248,208,40,0.379,0,232
4375,7.19,99,80,19,0.254,0,187
4376,2.79,221,199,22,0.242,0,190
4377,7.4,191,168,23,0.121,0,378
4378,4.11,64,50,14,0.431,1,93
4379,4.33,65,58,7,0.147,0,88
4380,6.56,51,43,8,0.103,1,78
4381,7.02,207,168,39,0.562,0,447
4382,3.65,79,60,19,0.503,0,124
4383,4.23,131,114,17,0.445,1,237
4384,5.8,80,70,10,0.067,1,123
4385,3.13,285,223,62,0.19,1,508
4386,5.89,289,228,61,0.062,0,335
4387,2.27,126,102,24,0.244,0,121
4388,1.01,197,169,28,0.324,0,201
4389,5.3,226,201,25,0.444,0,346
4390,2.46,163,136,27,0.225,0,129
4391,11.91,84,66,18,0.136,1,213
4392,6.93,72,56,16,0.272,1,113
4393,4.56,155,144,11,0.132,0,201
4394,1.9,146,127,19,0.486,0,140
4395,5.33,279,240,39,0.31,1,501
4396,1.5,276,209,67,0.294,0,230
4397,4.44,164,134,30,0.542,0,252
4398,5.11,149,130,19,0.323,0,240
4399,4.53,238,225,13,0.095,0,297
4400,6.06,261,219,42,0.149,0,372
4401,2.09,104,97,7,0.298,0,97
4402,5.01,244,192,52,0.155,0,320
4403,11.25,57,46,11,0.341,0,119
4404,6.11,217,187,30,0.442,0,275
4405,6.07,108,94,14,0.186,0,152
4406,8.55,177,137,40,0.114,1,396
4407,5.71,81,73,8,0.082,0,111
4408,9.86,142,128,14,0.382,0,296
4409,5.02,56,43,13,0.196,1,76
4410,2.42,51,41,10,0.414,0,44
4411,8.39,134,106,28,0.105,0,265
4412,3.42,183,167,16,0.313,1,308
4413,5.15,269,248,21,0.324,0,368
4414,5.64,289,274,15,0.059,1,490
4415,6.54,155,140,15,0.226,1,244
4416,4.21,85,68,17,0.287,0,105
4417,5.94,209,189,20,0.219,0,303
4418,6.24,94,76,18,0.368,0,128
4419,5.56,91,82,9,0.421,0,131
4420,5.51,102,89,13,0.141,1,159
4421,2.03,159,120,39,0.39,0,143
4422,8.44,58,53,5,0.169,0,123
4423,7.11,252,221,31,0.364,0,582
4424,7.13,136,122,14,0.366,0,282
4425,7.55,163,152,11,0.469,0,380
4426,3.08,124,106,18,0.106,0,150
4427,3.32,226,198,28,0.226,1,412
4428,5.36,179,146,33,0.154,0,231
4429,5.53,244,192,52,0.45,0,403
4430,8.1,60,51,9,0.406,0,131
4431,2.94,99,94,5,0.478,0,97
4432,1.75,300,248,52,0.177,0,284
4433,3.2,212,200,12,0.131,0,288
4434,9.43,171,142,29,0.3,0,385
4435,2.02,192,157,35,0.396,0,189
4436,1.75,284,259,25,0.089,0,232
4437,9.72,124,98,26,0.146,1,246
4438,5.1,80,62,18,0.264,0,106
4439,8.56,141,112,29,0.327,1,354
4440,1.09,239,213,26,0.242,0,215
4441,9.25,205,171,34,0.376,1,545
4442,4.83,273,210,63,0.391,0,403
4443,5.91,202,179,23,0.583,0,313
4444,4.93,261,206,55,0.269,1,430
4445,4.09,141,134,7,0.436,1,285
4446,7.65,202,192,10,0.18,1,485
4447,2.59,124,99,25,0.357,0,122
4448,7.17,260,208,52,0.247,0,523
4449,7.69,141,112,29,0.391,0,279
4450,2.95,178,136,42,0.248,0,157
4451,8.3,236,219,17,0.091,1,482
4452,5.42,246,223,23,0.241,0,357
4453,2.45,251,194,57,0.451,0,220
4454,1.47,91,84,7,0.151,0,95
4455,7.44,159,130,29,0.24,0,294
4456,3.67,211,179,32,0.16,0,304
4457,10.94,277,259,18,0.382,0,647
4458,10.59,243,217,26,0.412,0,580
4459,2.09,67,57,10,0.158,0,56
4460,10.33,126,99,27,0.236,0,255
4461,9.63,292,237,55,0.107,0,535
4462,3.06,182,151,31,0.335,1,277
4463,5.09,69,59,10,0.157,0,90
4464,5.53,243,217,26,0.384,0,353
4465,1.14,176,164,12,0.629,0,180
4466,5.38,124,108,16,0.212,1,180
4467,1.32,111,105,6,0.031,0,105
4468,5.83,271,247,24,0.129,1,418
4469,2.84,273,236,37,0.139,0,224
4470,7.98,81,71,10,0.31,0,155
4471,11.49,235,222,13,0.415,0,497
4472,3.41,227,189,38,0.189,0,274
4473,10.5,215,181,34,0.245,0,421
4474,1.54,232,217,15,0.116,0,217
4475,10.27,77,59,18,0.362,0,158
4476,2.16,123,115,8,0.114,0,107
4477,7.23,263,205,58,0.335,0,467
4478,10.16,296,282,14,0.078,1,718
4479,1.84,130,101,29,0.31,0,117
4480,1.48,71,68,3,0.09,0,68
4481,6.81,220,176,44,0.01,0,266
4482,10.34,260,229,31,0.128,0,533
4483,5.25,258,208,50,0.675,1,452
4484,11.43,265,231,34,0.378,0,530
4485,3.38,213,200,13,0.468,0,310
4486,4.87,145,116,29,0.128,0,163
4487,3.68,171,161,10,0.298,0,251
4488,10.69,297,228,69,0.151,1,740
4489,6.05,299,282,17,0.178,0,461
4490,7.33,287,246,41,0.387,1,693
4491,5.42,172,139,33,0.37,1,269
4492,9.43,101,89,12,0.414,1,277
4493,1.56,213,194,19,0.22,0,200
4494,3.28,205,164,41,0.695,0,315
4495,6.99,127,101,26,0.328,0,177
4496,10.44,235,180,55,0.221,1,530
4497,3.47,213,187,26,0.092,0,292
4498,8.39,119,102,17,0.259,1,308
4499,6.01,186,164,22,0.141,1,325
4500,7.32,70,63,7,0.095,1,170
4501,11.83,113,91,22,0.48,0,231
4502,2.94,125,111,14,0.204,0,121
4503,6.31,110,96,14,0.359,0,158
4504,10.14,299,260,39,0.27,0,601
4505,4.8,271,219,52,0.199,1,374
4506,5.66,144,111,33,0.193,1,224
4507,10.22,89,73,16,0.426,0,176
4508,9.37,233,200,33,0.472,0,472
4509,5.44,53,43,10,0.44,0,82
4510,2.36,80,66,14,0.216,0,65
4511,2.79,204,192,12,0.605,0,224
4512,7.68,235,219,16,0.428,0,526
4513,8.35,298,281,17,0.108,1,676
4514,9.13,202,174,28,0.568,1,576
4515,1.35,118,93,25,0.42,0,101
4516,6.36,119,106,13,0.183,0,151
4517,3.26,54,48,6,0.446,0,90
4518,11.32,164,126,38,0.324,1,416
4519,3.19,140,110,30,0.471,0,224
4520,9.91,57,47,10,0.191,0,111
4521,2.74,58,53,5,0.372,0,57
4522,2.28,64,60,4,0.239,0,55
4523,11.13,277,263,14,0.088,1,656
4524,3.16,298,277,21,0.2,1,461
4525,4.51,154,138,16,0.234,0,194
4526,3.31,56,48,8,0.311,1,96
4527,4.07,273,256,17,0.119,0,393
4528,5.6,121,112,9,0.093,0,159
4529,8.88,288,264,24,0.047,1,685
4530,7.79,164,136,28,0.669,0,381
4531,3.17,64,53,11,0.167,0,82
4532,7.61,214,180,34,0.394,1,599
4533,3.31,132,119,13,0.271,0,161
4534,2.69,88,78,10,0.289,0,76
4535,7.59,183,171,12,0.188,0,360
4536,7.92,300,272,28,0.266,0,658
4537,4.93,260,201,59,0.187,0,301
4538,3.71,106,80,26,0.243,0,155
4539,1.28,141,116,25,0.27,0,135
4540,5.62,130,100,30,0.52,1,223
4541,5.77,283,233,50,0.725,1,414
4542,2.93,196,185,11,0.102,0,198
4543,5.59,176,133,43,0.282,1,246
4544,1.05,240,224,16,0.384,0,250
4545,4.77,208,170,38,0.41,1,329
4546,10.65,124,112,12,0.129,1,288
4547,7.35,128,112,16,0.22,0,276
4548,1.49,59,49,10,0.281,0,56
4549,6.48,156,135,21,0.2,1,253
4550,3.18,136,123,13,0.268,0,210
4551,3.21,116,103,13,0.552,0,173
4552,9.77,111,98,13,0.478,0,258
4553,4.43,180,137,43,0.435,0,267
4554,1.59,195,155,40,0.366,0,198
4555,9.37,202,174,28,0.216,0,405
4556,4.38,156,142,14,0.211,0,197
4557,7.03,197,156,41,0.359,0,354
4558,7.44,235,216,19,0.297,0,500
4559,4.62,142,129,13,0.44,1,253
4560,7.59,135,119,16,0.165,1,313
4561,1.27,227,176,51,0.16,0,191
4562,3.83,170,158,12,0.241,1,248
4563,7.3,128,119,9,0.528,1,332
4564,8.82,280,239,41,0.094,1,693
4565,3.74,59,53,6,0.507,1,94
4566,7.54,198,166,32,0.16,1,439
4567,4.69,296,255,41,0.333,0,481
4568,2.79,293,253,40,0.442,0,304
4569,7.29,78,73,5,0.431,0,168
4570,1.01,145,134,11,0.396,0,145
4571,6.86,59,47,12,0.47,1,90
4572,5.88,62,48,14,0.143,0,80
4573,7.65,96,87,9,0.124,1,198
4574,4.35,200,186,14,0.148,1,310
4575,2.28,99,93,6,0.264,0,99
4576,1.13,264,219,45,0.398,0,224
4577,5.05,272,220,52,0.358,0,387
4578,6.88,181,159,22,0.467,0,274
4579,10.31,165,135,30,0.233,1,339
4580,8.1,162,131,31,0.443,1,400
4581,2.03,244,187,57,0.17,0,191
4582,7.98,134,126,8,0.377,0,301
4583,6.05,102,93,9,0.128,0,155
4584,6.02,179,168,11,0.33,0,269
4585,5.16,117,91,26,0.155,1,151
4586,2.8,242,192,50,0.47,0,220
4587,6.76,128,107,21,0.583,0,214
4588,6.24,106,99,7,0.218,0,146
4589,9.5,146,131,15,0.316,0,304
4590,2.99,247,220,27,0.209,0,239
4591,4.24,184,155,29,0.259,0,270
4592,2.07,196,177,19,0.289,0,178
4593,8.79,221,207,14,0.31,0,451
4594,2.64,112,91,21,0.154,0,102
4595,2.72,114,102,12,0.542,0,129
4596,9.55,88,76,12,0.17,1,192
4597,3.9,260,241,19,0.103,1,436
4598,8.58,158,125,33,0.411,0,295
4599,7.82,75,63,12,0.546,1,210
4600,4.53,221,171,50,0.319,1,342
4601,2.67,61,52,9,0.107,0,47
4602,4.32,199,152,47,0.387,1,319
4603,1.67,126,98,28,0.335,0,117
4604,6.95,269,225,44,0.217,1,411
4605,2.63,191,146,45,0.025,0,180
4606,6.04,135,120,15,0.133,1,218
4607,5.61,79,70,9,0.145,0,98
4608,2.0,221,208,13,0.314,0,220
4609,5.99,261,218,43,0.437,0,399
4610,1.19,285,230,55,0.126,0,241
4611,11.29,268,214,54,0.148,0,564
4612,3.8,215,198,17,0.313,0,283
4613,5.37,236,204,32,0.511,0,340
4614,9.72,219,201,18,0.248,0,472
4615,1.27,101,83,18,0.347,0,87
4616,9.76,112,103,9,0.21,0,203
4617,2.56,238,184,54,0.033,0,221
4618,7.5,169,153,16,0.235,0,363
4619,2.7,154,138,16,0.566,0,161
4620,8.2,211,165,46,0.194,0,410
4621,7.43,88,76,12,0.336,0,186
4622,10.65,90,86,4,0.361,0,214
4623,10.42,170,145,25,0.62,0,371
4624,2.61,157,147,10,0.339,0,139
4625,10.4,214,162,52,0.164,0,402
4626,4.33,114,95,19,0.202,0,150
4627,3.63,167,151,16,0.274,0,266
4628,11.13,128,108,20,0.054,1,260
4629,9.17,209,196,13,0.352,1,485
4630,4.4,57,46,11,0.166,1,84
4631,3.07,146,112,34,0.402,0,185
4632,7.98,67,52,15,0.098,0,132
4633,7.45,222,196,26,0.201,1,603
4634,11.87,270,239,31,0.067,0,499
4635,11.98,145,137,8,0.334,0,342
4636,11.59,82,68,14,0.567,0,180
4637,2.43,54,46,8,0.086,0,42
4638,5.96,259,223,36,0.207,0,349
4639,11.3,289,223,66,0.166,1,641
4640,7.43,176,162,14,0.195,1,440
4641,2.98,299,284,15,0.161,0,265
4642,6.79,123,116,7,0.19,1,173
4643,5.1,175,159,16,0.119,0,226
4644,11.54,213,201,12,0.395,0,457
4645,3.0,274,233,41,0.07,0,365
4646,2.89,200,178,22,0.389,0,196
4647,6.12,217,199,18,0.087,0,255
4648,3.55,54,44,10,0.06,0,77
4649,4.35,83,76,7,0.525,0,118
4650,3.43,73,60,13,0.283,0,108
4651,6.79,194,171,23,0.35,1,314
4652,4.05,144,123,21,0.408,1,211
4653,3.77,120,92,28,0.036,0,147
4654,7.19,258,244,14,0.061,0,490
4655,10.43,141,120,21,0.124,1,315
4656,4.47,279,218,61,0.366,1,520
4657,11.67,174,145,29,0.208,0,339
4658,1.62,71,64,7,0.277,0,64
4659,5.27,64,56,8,0.305,0,90
4660,4.26,150,123,27,0.268,0,203
4661,10.88,64,50,14,0.614,1,154
4662,1.16,291,275,16,0.463,0,255
4663,7.81,291,273,18,0.431,1,821
4664,1.81,202,179,23,0.277,0,218
4665,1.78,102,93,9,0.494,0,102
4666,4.96,198,178,20,0.317,0,287
4667,1.85,296,269,27,0.516,0,315
4668,8.09,151,138,13,0.527,0,355
4669,9.64,243,225,18,0.091,0,520
4670,9.29,268,205,63,0.314,1,621
4671,5.59,162,150,12,0.394,0,264
4672,8.47,81,74,7,0.293,0,157
4673,9.37,70,64,6,0.449,0,152
4674,1.52,245,188,57,0.356,0,220
4675,7.12,221,177,44,0.332,0,448
4676,2.88,132,105,27,0.177,0,118
4677,11.22,243,226,17,0.051,0,494
4678,11.39,267,209,58,0.363,1,684
4679,3.2,275,239,36,0.357,0,348
4680,11.4,63,57,6,0.183,0,131
4681,1.52,64,54,10,0.283,0,67
4682,2.15,197,155,42,0.264,0,166
4683,2.01,83,66,17,0.438,0,80
4684,8.72,213,165,48,0.461,0,467
4685,5.69,132,101,31,0.129,0,154
4686,3.38,58,53,5,0.123,0,79
4687,3.29,248,215,33,0.277,1,368
4688,1.18,207,197,10,0.4,0,217
4689,5.73,126,98,28,0.365,0,180
4690,11.02,268,247,21,0.528,0,626
4691,6.25,240,187,53,0.743,0,376
4692,9.65,285,252,33,0.043,0,501
4693,3.03,212,186,26,0.25,0,300
